Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
91	3314.502686	3772.318271	3494.75752	5081.136133	4986.927246	5004.238496	4637.8775	4568.043145	5206.021543	2949.126143	2933.425762	2925.475996	5242.217793	4419.301094	4821.475742	5125.673105	5122.802344	5273.912949	4916.842539	4723.465234	4288.888887	4423.921641	4415.373379	4827.359375	5499.153633	5638.095391	5384.263867	4713.68123	5656.490723	6237.236719	4802.843672	5013.932598	4597.664551	4465.177773	4260.259082	4450.450645	5054.581523	5267.395156	5157.635469	5718.150586	5473.221016	5559.96082	5589.78584	5372.49332	5333.936563	4816.160977	4596.616543	4469.430586	5658.638711	5574.977773	5542.979941	5071.379941	5214.333516	6465.208008	7577.245078	5612.095859	5150.206348	4886.964824	4743.076621	4505.89043	6017.15748	5714.60625	5537.391035	5656.869941	5513.681914	5466.884902	5307.967461	5374.300156	5071.517969	4828.552422	5131.450566	5313.973164	6064.467754	5910.842656	4992.076855	5319.06918	5669.351035	5677.726973	5363.412344	5274.746602	5531.675059	5338.271816	4734.181328	4848.961875	5486.526152	5715.526992	5929.086992	5738.085762	5605.926465	5545.640371	5465.858828	5811.56748	5729.387461	3075.522646	3051.53459	3007.345381
92	3273.163701	3700.101406	3445.142725	5085.158184	4976.187305	5002.217305	4620.926035	4542.443164	5153.850547	2931.558789	2920.265918	2913.305908	5230.81791	4409.561035	4810.656719	5132.888301	5116.90877	5275.938223	4919.224141	4724.747305	4265.735195	4402.650684	4398.675371	4836.560273	5507.23877	5657.982051	5380.654922	4714.923887	5658.35168	6248.263164	4793.937246	5012.179922	4588.115176	4438.846348	4239.861641	4445.858984	5043.605625	5271.925352	5170.29375	5691.424863	5490.217891	5531.236992	5593.765527	5362.035957	5311.604531	4787.004609	4563.513887	4461.950176	5650.425078	5563.159414	5536.687363	5072.69627	5215.726719	6418.989512	7517.115078	5606.620723	5167.25373	4859.685195	4715.832617	4506.505234	5998.676973	5728.227285	5529.170859	5640.903711	5491.593906	5448.492852	5283.714844	5340.634297	5058.393184	4800.945957	5077.235195	5316.251602	5995.842441	5872.083594	4965.50959	5292.999258	5645.234277	5680.221836	5320.637129	5257.366113	5517.255742	5317.530703	4711.567168	4827.381934	5368.903066	5617.512246	5858.523145	5692.330723	5562.652676	5506.50584	5423.420254	5774.64416	5698.13	3074.208486	3046.736699	3005.085381
93	3237.653232	3636.675527	3395.601104	5091.923359	4969.576914	4998.498398	4598.111875	4519.955801	5090.078984	2915.355703	2908.878184	2904.168936	5211.175781	4400.407305	4805.690879	5144.602012	5111.902715	5278.693574	4923.577871	4723.676777	4237.902969	4380.808145	4381.038125	4853.633418	5513.585117	5668.21041	5378.84332	4706.367539	5661.744746	6263.945996	4788.328809	5003.739824	4570.196387	4408.901113	4222.611602	4448.11002	5031.018223	5268.377695	5182.131504	5682.001191	5504.007383	5508.246777	5593.429805	5347.603242	5283.986094	4752.437852	4533.156523	4446.031289	5638.569434	5553.373672	5526.717383	5081.380098	5202.250898	6385.531602	7459.923359	5601.83752	5169.076328	4830.786699	4687.483789	4502.783223	5976.896387	5726.212539	5535.585508	5625.449941	5470.614395	5428.969629	5261.028574	5308.194238	5049.585215	4780.48002	5027.705703	5315.562109	5924.143496	5833.130371	4932.781133	5268.330801	5625.81959	5677.961309	5280.60082	5245.889668	5494.083691	5286.067402	4689.910566	4806.775098	5246.09416	5510.930625	5773.436172	5629.820723	5506.547539	5463.728613	5379.753398	5738.492617	5663.364121	3073.203154	3039.468975	3002.655283
94	3206.724863	3579.384375	3351.822529	5084.624785	4965.778594	4997.811719	4568.30959	4498.896777	5027.400996	2900.601025	2899.073916	2900.106816	5176.045176	4397.934688	4802.722617	5152.055684	5112.268555	5279.30209	4930.754199	4709.154727	4206.317109	4359.471836	4360.126172	4876.898711	5492.589941	5687.221504	5396.84582	4692.423184	5662.96998	6287.300332	4784.242539	4986.549316	4536.01166	4378.475273	4208.95793	4454.618926	5014.537793	5265.549863	5179.389902	5675.456406	5512.039629	5487.039844	5584.797031	5332.891113	5251.180273	4714.652227	4504.579551	4433.949668	5605.937949	5548.269004	5517.748965	5094.298105	5182.085195	6363.910605	7408.586406	5596.696895	5145.444902	4799.191406	4652.821602	4494.007363	5953.398418	5714.11791	5544.226602	5615.563594	5452.500234	5402.099668	5242.151758	5274.048301	5046.284102	4757.869434	4983.183535	5318.09041	5867.916191	5803.645078	4895.612617	5251.216953	5622.62418	5651.269141	5251.070371	5236.59043	5466.549453	5251.715781	4666.589141	4787.225527	5123.746797	5401.596895	5672.516719	5553.563672	5443.064473	5414.066035	5333.490293	5701.861035	5625.997813	3072.677354	3030.527451	3000.332041
95	3179.792285	3527.926436	3313.948262	5059.678887	4965.678027	4998.849648	4534.195684	4481.666797	4975.416758	2885.788477	2889.782744	2896.184785	5139.457871	4399.10209	4800.51752	5139.532012	5116.783242	5282.417793	4942.855703	4668.784199	4176.437617	4335.41334	4336.172676	4899.067871	5448.594238	5707.344668	5432.617793	4678.176133	5664.928965	6311.16127	4779.07375	4982.229961	4502.622109	4349.424785	4200.071152	4455.068965	4989.906855	5267.239063	5171.061035	5662.295449	5519.967656	5462.193008	5571.318945	5319.137969	5214.165977	4677.496563	4477.765684	4433.676445	5558.44416	5546.582266	5515.918496	5107.720117	5164.377441	6346.82002	7361.901074	5586.43209	5113.289199	4767.647695	4610.045645	4482.628848	5920.849004	5703.08123	5529.284121	5604.346758	5435.589688	5379.788145	5222.871563	5239.440215	5031.365059	4723.82459	4939.283555	5327.265566	5820.567871	5787.803945	4856.38625	5241.315762	5634.263379	5621.984258	5228.072461	5208.025469	5438.658477	5221.864746	4640.61332	4769.232324	5004.74998	5299.996348	5570.024121	5471.623105	5372.59127	5353.476563	5284.207695	5661.945176	5585.15207	3071.473145	3023.309043	2997.923047
96	3156.826465	3481.579102	3275.920947	5041.75418	4967.476875	4989.718047	4498.938184	4460.220078	4921.744082	2871.372207	2880.612656	2890.369004	5101.506367	4398.383262	4800.315898	5125.62627	5123.84375	5284.31623	4952.529336	4608.478457	4151.762422	4304.274336	4314.038652	4892.309531	5395.953242	5717.928809	5467.960801	4662.723965	5669.911777	6319.005273	4785.302305	4992.158477	4486.713086	4318.593379	4192.002207	4450.30748	4958.969102	5267.512441	5165.470547	5656.015977	5530.948203	5436.341602	5558.647813	5312.969473	5198.083203	4642.55957	4452.719238	4443.144355	5509.057266	5542.514941	5515.204219	5109.83834	5153.491113	6326.88416	7318.512695	5568.314727	5082.564375	4734.01668	4567.496113	4475.641035	5878.395352	5701.325957	5498.900547	5584.957285	5413.215313	5363.67752	5203.495098	5213.09166	5007.531426	4686.894023	4892.965234	5338.743398	5744.071055	5772.323281	4815.908984	5230.078848	5627.103281	5604.173105	5218.658867	5169.904883	5430.097969	5172.12209	4607.442168	4750.663867	4893.779961	5201.597891	5475.219316	5391.992637	5290.084766	5280.691211	5231.567109	5616.521543	5541.094785	3066.946309	3019.889063	2995.158262
97	3136.271641	3439.791279	3238.336895	5037.17959	4958.616816	4950.644258	4460.510801	4427.277051	4854.968945	2858.118486	2871.332109	2885.175264	5064.529082	4391.823418	4799.361563	5116.91418	5126.896875	5278.115723	4945.999277	4575.779023	4129.634043	4261.206816	4297.229199	4853.75166	5351.474414	5710.016641	5475.923281	4648.110879	5668.487188	6323.862031	4800.735469	4994.32002	4475.29623	4285.465508	4178.754297	4459.451758	4917.958535	5268.396035	5154.898926	5651.543789	5539.036543	5414.105352	5548.095234	5311.713555	5199.122695	4611.459434	4427.757637	4452.097441	5458.770938	5532.36918	5493.988828	5099.750801	5144.035039	6316.287832	7275.364941	5541.446699	5048.010488	4693.350957	4530.446738	4473.739512	5826.016328	5706.727871	5470.154727	5560.954668	5384.186816	5343.960508	5185.65293	5193.424844	4983.589375	4657.323027	4840.989551	5350.217227	5655.525254	5738.205938	4774.332734	5194.769902	5601.960254	5593.864727	5211.776895	5132.617598	5443.82793	5115.949902	4565.31168	4726.156504	4808.709961	5085.558418	5370.962012	5313.578438	5214.679395	5198.37957	5175.976992	5558.933262	5490.173203	3059.423594	3017.570654	2992.913564
98	3111.324229	3408.115	3204.399111	5018.719082	4921.452656	4879.831133	4419.188203	4388.718574	4774.804785	2846.897402	2864.023613	2881.451963	5024.592266	4375.708789	4799.24623	5111.150547	5123.554805	5258.15998	4934.851387	4586.645371	4114.886758	4219.506211	4291.721758	4801.294727	5314.56959	5689.217129	5471.111602	4637.007305	5664.838242	6332.083164	4813.32166	4938.575234	4452.294609	4253.021191	4160.501621	4498.438086	4859.162598	5264.903516	5133.401504	5641.438438	5541.390176	5397.241074	5547.961641	5294.897773	5197.831719	4579.771016	4402.834102	4444.638867	5413.328848	5521.988164	5479.367246	5088.240352	5132.508066	6310.838984	7233.836289	5507.483926	5030.554668	4643.541387	4498.230938	4477.920605	5769.191855	5697.46832	5446.725742	5541.89457	5351.308301	5311.976816	5180.239805	5176.110254	4973.324648	4634.745684	4790.14959	5363.809512	5569.658438	5697.929199	4731.261152	5145.994668	5570.474219	5572.729648	5175.342188	5103.55877	5447.38418	5077.048242	4517.353359	4694.660703	4740.229004	4978.947891	5264.470996	5241.329902	5161.863164	5099.578457	5121.086367	5479.848652	5433.459414	3050.760371	3009.721191	2992.257813
99	3085.040618	3388.820459	3174.33974	4985.050944	4871.838607	4794.594948	4372.782168	4350.139935	4697.469323	2838.977588	2861.617793	2881.546758	4981.198132	4354.474863	4819.357461	5099.593216	5114.36194	5238.416758	4918.098132	4606.465026	4103.841458	4176.160729	4295.419206	4782.207103	5282.039831	5660.701543	5474.278854	4630.255716	5658.313594	6341.195085	4803.361224	4827.243835	4433.433464	4222.520807	4144.205599	4565.406309	4774.376243	5256.885638	5101.582513	5626.688392	5541.382005	5385.568112	5556.010352	5268.811191	5153.226178	4537.276139	4376.072135	4417.392604	5379.77765	5547.121152	5481.714811	5077.808392	5113.929701	6299.95987	7194.961211	5471.258965	5031.472474	4603.617428	4472.065977	4491.184323	5714.340651	5676.706309	5449.95877	5526.916471	5317.961393	5275.208392	5163.431211	5151.581257	4972.081484	4605.202611	4752.326777	5388.252064	5493.111393	5659.990195	4686.086029	5097.326745	5547.882897	5530.515423	5132.21179	5075.406237	5397.92694	5064.715924	4483.45832	4657.154987	4652.922018	4903.525592	5173.940677	5177.774967	5111.868835	4972.292383	5069.50847	5368.150671	5376.328932	3044.020671	2999.148311	2992.52361
100	3059.025879	3377.290039	3144.540039	4947.763184	4824.880859	4729.5	4317.908203	4306.959961	4631.736816	2835.540039	2865.36792	2886.025879	4932.986816	4331.513184	4881.841797	5082.880859	5097.119141	5225.35498	4892.486816	4581.64502	4089.60498	4132.474121	4303.079102	4793.5	5250.446777	5625.275879	5474.35498	4624.196777	5649.908203	6341.908203	4776.880859	4688.869141	4404.85498	4195.658203	4135.658203	4643.434082	4681.065918	5243.579102	5065.880859	5615.959961	5539.553223	5373.89502	5543.303223	5238.091797	5082.025879	4491.35498	4351.39502	4397.224121	5354.709961	5648.829102	5495.89502	5070.119141	5091.724121	6285.209961	7159.579102	5437.184082	5012.869141	4592.60498	4451.170898	4512.5	5662.275879	5655.630859	5503.630859	5510.380859	5283.920898	5238.829102	5098.85498	5121.420898	4955.841797	4554.184082	4734	5426.775879	5411.974121	5627.446777	4639.196777	5055.39502	5529.290039	5479.974121	5122.130859	5046.946777	5244.934082	5044.196777	4479.841797	4613.380859	4502.5	4821.263184	5100.565918	5121.880859	5052.619141	4810.224121	5019.39502	5226.119141	5323.763184	3040.920898	2992.38208	2990.670898
