Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
80.5	10728.97086	11417.94875	11770.12473	5196.951094	5352.331973	5306.77166	5169.532461	5274.453711	5347.74375	2755.030137	2758.167275	2787.515732	5110.56541	5565.717422	5315.840605	5358.695488	5651.055742	6613.935664	5385.995332	5109.867383	5412.166426	5413.371992	5106.529023	4972.057207	4244.57041	5159.300605	5179.723906	5167.449238	5272.365098	5458.492813	5299.261641	5414.653027	5193.602734	5114.343711	5050.011855	4876.923281	5501.085176	5231.958164	5308.815	5231.982285	5213.589102	5559.887383	5246.784785	5341.460039	5374.674746	5106.840254	4938.661465	4636.21	5124.571289	5215.260078	4936.444629	5045.938086	5251.152539	5232.018633	5429.832656	4747.646543	5804.81793	5123.46959	4981.574746	4432.844688	5305.676816	5103.923125	5133.844434	5378.863926	5281.172363	5104.242402	4937.412402	5207.594121	5293.352129	5391.114414	5487.368867	5104.236992	6774.795996	6938.902754	6330.832168	6459.796367	6187.659531	5343.900742	6271.382109	6389.988242	8040.540742	6676.728516	7547.036016	5144.476035	4167.720918	4295.32793	4423.300527	5152.966621	4933.907285	4794.647813	5189.030078	5143.287871	5298.861484	3273.356689	3266.508926	3181.2421
81	10702.61922	11375.51156	11691.53355	5162.011504	5308.725762	5258.416992	5129.768789	5230.333223	5297.862734	2752.1275	2756.519912	2786.579932	5077.063398	5524.826836	5274.974824	5317.488125	5605.802012	6560.61623	5346.242676	5073.192637	5360.461035	5353.595723	5067.180645	4949.227168	4217.981953	5121.537578	5143.803945	5128.747129	5231.898203	5416.282813	5255.636914	5369.300371	5153.402734	5065.424785	5006.32502	4853.062168	5463.226777	5191.119199	5262.84498	5192.609082	5178.936465	5520.419414	5208.155313	5301.617402	5334.294199	5063.054023	4900.593613	4617.73627	5085.849648	5171.432109	4898.50293	5012.258086	5212.048848	5191.777637	5387.156289	4716.546055	5758.826445	5087.325332	4941.081484	4413.62584	5273.200977	5067.68625	5093.128574	5341.953926	5241.706035	5069.568164	4902.407031	5169.375566	5253.10373	5353.770156	5434.910898	5072.784395	6728.234941	6891.07168	6286.830625	6411.565898	6142.510098	5302.387598	6220.478457	6344.211875	7986.396602	6632.259023	7498.675488	5107.73293	4156.726152	4279.363789	4405.022695	5116.349785	4900.766191	4766.160469	5154.824883	5111.441543	5262.053086	3271.444092	3265.705762	3178.317871
81.5	10686.42199	11343.77516	11621.46996	5127.171406	5264.846855	5212.102793	5090.106152	5182.813203	5250.40377	2749.020098	2755.33415	2785.662002	5043.719727	5484.416211	5233.934785	5276.566523	5561.336719	6507.245254	5306.674746	5036.364727	5308.71625	5295.893125	5028.796465	4928.322402	4192.175625	5083.878711	5107.341289	5090.58293	5191.640762	5373.670742	5212.358477	5326.651895	5113.515938	5016.671211	4963.812988	4829.776309	5425.681582	5151.572891	5218.099063	5153.73748	5143.348516	5481.31248	5169.673711	5261.002129	5294.271621	5021.083027	4863.882129	4599.53834	5047.666973	5127.938945	4860.481289	4977.781289	5175.187793	5151.728711	5345.382559	4687.178164	5712.58543	5051.482656	4902.096133	4395.590098	5240.153574	5031.578848	5052.892773	5304.920215	5203.067676	5034.656582	4867.463203	5131.67707	5213.27166	5316.11166	5382.899785	5041.887031	6682.224414	6843.380039	6244.610645	6362.946992	6098.179043	5262.204395	6169.233164	6299.406035	7932.750332	6586.754258	7449.232324	5071.261387	4145.382461	4263.40334	4387.374336	5080.190293	4868.720859	4738.069902	5121.799668	5078.680449	5224.591484	3269.692021	3264.96416	3175.735811
82	10677.12875	11320.50031	11559.94555	5092.285	5221.661094	5166.868047	5050.124609	5131.720039	5204.818984	2745.800049	2753.946777	2784.330918	5010.248125	5443.899844	5192.858438	5237.266465	5516.500391	6452.908535	5266.418945	4999.378438	5257.829922	5239.551035	4991.09541	4909.024531	4167.650332	5045.711387	5070.650723	5052.067695	5151.333887	5331.34502	5169.542109	5285.644004	5074.346543	4968.421855	4921.309883	4806.502012	5387.874805	5113.39084	5175.27418	5115.569023	5106.572168	5442.407188	5131.053145	5219.837363	5254.01166	4980.957891	4828.398516	4581.090371	5010.332734	5083.435723	4822.987559	4942.43082	5139.478887	5111.483926	5303.791992	4658.619258	5666.395996	5015.387285	4864.215547	4377.7275	5206.534063	4995.36832	5012.945938	5267.246523	5164.654609	4997.978613	4832.721543	5093.321719	5173.490098	5277.619961	5333.167676	5011.008633	6636.172793	6795.13998	6203.65959	6314.519063	6053.343223	5222.639063	6118.704199	6254.998633	7878.440313	6540.202129	7399.106016	5035.242383	4133.920381	4247.361289	4370.102773	5044.629199	4836.619785	4709.940352	5088.807051	5044.989414	5186.409883	3268.066836	3263.536807	3173.417988
82.5	10672.3759	11307.0407	11514.11633	5056.887617	5177.666934	5121.832168	5010.067813	5079.738438	5160.163633	2743.072598	2752.990498	2783.011436	4976.915996	5404.196699	5152.336309	5198.372695	5471.887793	6398.500215	5225.926875	4962.831113	5207.641523	5184.64416	4954.066973	4890.971953	4144.792441	5006.836133	5033.470156	5012.458262	5111.170234	5289.423457	5127.042637	5245.940879	5035.497734	4921.197168	4879.965234	4783.436699	5350.027422	5076.450332	5133.523496	5077.543145	5069.426289	5403.762988	5092.288418	5178.318379	5213.803809	4941.962188	4793.524844	4563.05666	4973.554297	5039.165703	4786.148125	4906.713418	5104.714219	5071.23959	5262.467793	4630.446094	5620.752324	4976.966699	4827.082891	4360.244863	5172.385625	4959.663086	4973.501172	5229.769121	5126.477813	4959.94584	4798.834648	5054.413223	5133.486426	5239.358281	5285.276641	4980.881738	6590.070625	6746.907324	6164.028516	6267.570059	6008.109473	5183.867441	6068.345723	6211.06709	7823.816602	6493.182109	7348.165566	5000.141777	4122.711973	4231.486641	4354.075938	5009.560273	4804.619805	4682.274492	5055.715938	5010.240449	5147.760977	3266.915283	3261.667891	3171.095918
83	10671.14027	11285.0007	11481.06391	5022.977637	5133.986973	5077.789453	4970.869414	5029.080527	5116.283574	2740.19043	2752.183184	2781.752002	4943.565508	5365.07625	5112.630449	5160.185801	5428.424121	6344.581836	5184.995879	4927.706426	5158.812617	5133.295254	4918.284297	4873.833613	4123.591445	4968.402402	4995.360605	4972.736797	5071.452383	5247.961328	5085.171602	5207.61668	4997.518887	4876.131914	4840.319531	4761.039844	5312.632109	5040.417715	5093.191797	5039.939395	5032.092051	5365.23252	5053.886328	5137.456738	5174.439082	4904.29168	4759.729004	4545.499258	4937.295313	4996.039414	4750.240352	4871.758086	5070.404277	5031.054199	5221.609922	4602.811387	5575.943398	4936.456699	4791.651855	4343.612734	5139.12877	4924.331992	4935.201172	5192.624844	5089.051055	4920.833613	4765.382578	5015.559023	5095.16793	5201.450332	5238.133008	4950.88957	6545.533242	6698.57416	6123.691602	6221.564785	5961.659922	5146.054219	6018.304668	6168.161406	7769.899219	6446.375723	7296.745566	4965.260078	4111.447285	4215.247734	4339.889102	4975.385078	4773.06252	4653.829102	5022.981191	4974.768848	5109.770527	3266.47166	3260.219971	3168.470166
83.5	10658.14465	11260.9691	11457.4027	4989.406055	5090.157012	5033.878828	4928.953691	4980.468926	5071.600352	2737.717266	2750.998984	2780.484688	4910.037051	5326.143672	5073.267813	5122.794707	5385.299941	6290.47082	5143.96748	4893.571719	5112.002207	5084.268379	4883.506895	4856.937305	4103.851484	4929.057031	4956.204746	4933.338496	5032.275078	5206.390195	5043.516387	5169.739844	4959.494219	4832.298223	4801.57541	4739.45459	5275.428398	5005.308828	5054.345938	5002.209902	4995.919453	5326.18998	5015.97207	5096.526172	5135.300156	4867.386387	4726.385293	4527.73082	4900.868477	4953.642051	4715.039453	4837.094863	5036.260664	4992.07248	5180.32043	4575.093984	5531.841328	4895.305156	4757.825059	4327.045313	5106.634609	4889.199297	4897.204336	5156.342676	5050.575293	4881.951953	4732.38209	4976.764355	5058.24	5163.877148	5191.865117	4921.263203	6501.940625	6649.746797	6083.025762	6177.145781	5916.060371	5108.198906	5968.642051	6124.84252	7716.156074	6400.149395	7245.500293	4931.185254	4100.110996	4198.985098	4326.408555	4941.64459	4741.574707	4625.259473	4988.311152	4939.275684	5072.639004	3265.8654	3258.812607	3166.160166
84	10636.25223	11239.74789	11439.36391	4955.011875	5046.301777	4988.894063	4887.810605	4934.865781	5025.648789	2735.38623	2749.322666	2779.310029	4876.116016	5287.658535	5034.929902	5086.823086	5342.015293	6236.949238	5102.952227	4860.023848	5066.633359	5036.447793	4849.318418	4840.30416	4086.312051	4889.511133	4917.186875	4895.201191	4993.732539	5165.771641	5001.799082	5131.428262	4921.908984	4789.979707	4764.071719	4718.936152	5239.034102	4970.784688	5016.390176	4963.452012	4960.885332	5287.267441	4978.355215	5056.433477	5096.6575	4831.820586	4693.353145	4511.013418	4864.357441	4912.047285	4680.64168	4803.012637	5001.691211	4953.710293	5138.925156	4546.500293	5489.005566	4853.550977	4724.202988	4310.918457	5075.307305	4854.82873	4860.060098	5121.011563	5011.161094	4843.172402	4700.655859	4938.175996	5021.583145	5126.383945	5147.756191	4892.38791	6458.875352	6600.613672	6042.61834	6135.086777	5871.536152	5069.295742	5919.455781	6081.753164	7662.874492	6354.603105	7194.820293	4897.474629	4089.298398	4182.683496	4313.424277	4907.768359	4709.434824	4596.819902	4952.358984	4904.060449	5036.442188	3264.87333	3257.319961	3163.753271
84.5	10610.25902	11222.46313	11425.26391	4919.986133	5000.466504	4943.985117	4848.199082	4892.241582	4979.019883	2733.225156	2748.058994	2778.485928	4842.553418	5249.878574	4997.681484	5049.337852	5300.568008	6184.271309	5062.080645	4826.815449	5022.039219	4990.317793	4816.839414	4824.210488	4070.647861	4850.396289	4878.122734	4858.856992	4955.816797	5125.706738	4959.900742	5093.185117	4883.877949	4748.785918	4728.572773	4699.818281	5203.546152	4935.898926	4979.220273	4923.580957	4927.642266	5248.948027	4941.287832	5016.974512	5059.005391	4796.843711	4660.346777	4496.203398	4827.310078	4872.597813	4647.097539	4769.421973	4966.864844	4915.796074	5098.259414	4517.032344	5446.719238	4812.084199	4690.414082	4295.624766	5045.066309	4822.459219	4823.706387	5088.679355	4972.131094	4806.213477	4669.852695	4900.393457	4985.793633	5089.431875	5104.668359	4864.20418	6416.599512	6552.132109	6002.881973	6094.403633	5829.663008	5030.535723	5870.29002	6039.23957	7610.611328	6309.77418	7144.979238	4863.431426	4078.404238	4166.707695	4301.214805	4874.371621	4677.709648	4568.747246	4916.691035	4869.246289	5001.432715	3263.777529	3256.237832	3160.885342
85	10581.07984	11204.68473	11408.34113	4883.646699	4955.750664	4899.952031	4810.234355	4850.914219	4933.136777	2731.196768	2746.700596	2777.954424	4809.198145	5212.055918	4961.219434	5012.85002	5259.730723	6132.05752	5021.571152	4794.244922	4978.495098	4945.571016	4786.340449	4808.536816	4056.835234	4812.638867	4839.94752	4824.745391	4918.726328	5086.407109	4918.063398	5054.416113	4845.867422	4708.571094	4695.00543	4681.703555	5168.311973	4900.441621	4942.958828	4883.620469	4895.140273	5211.114355	4904.854102	4978.273457	5021.789609	4762.291094	4627.529883	4482.26498	4790.505859	4834.628398	4614.132266	4736.471914	4931.438438	4877.827188	5058.267871	4487.582852	5405.106582	4772.274766	4657.075684	4280.194746	5016.174258	4791.16707	4787.892188	5057.579824	4933.694766	4771.65832	4638.65377	4864.01459	4951.259922	5053.195645	5062.229961	4836.598438	6375.316348	6504.233145	5963.940898	6054.892598	5790.480918	4992.017266	5821.76166	5997.388086	7558.997109	6265.113184	7095.708125	4829.580332	4066.919561	4150.652363	4287.412676	4841.325938	4646.449707	4540.769863	4881.538945	4834.696328	4967.94002	3262.399648	3255.58043	3158.008457
85.5	10546.72465	11190.58672	11383.17996	4843.131973	4911.433223	4856.318379	4772.948535	4809.573125	4889.315273	2729.480498	2745.351631	2777.253389	4776.457031	5174.600059	4925.147441	4977.577441	5218.54291	6080.419063	4981.667949	4759.953828	4935.263555	4902.803633	4756.966777	4792.838379	4044.616807	4775.864121	4803.327598	4791.917363	4881.982168	5047.483848	4876.445527	5014.802949	4807.232676	4668.197363	4663.154355	4664.474063	5133.657285	4864.810625	4907.069961	4843.838887	4863.38875	5173.855879	4868.576172	4939.555059	4984.742246	4728.182715	4594.249922	4469.348691	4754.556387	4798.11209	4581.642168	4703.564512	4895.604141	4839.944629	5019.247891	4457.838066	5364.37125	4735.13584	4623.226738	4264.534727	4987.88166	4760.690762	4752.294785	5027.385039	4895.471563	4739.419961	4607.447422	4828.455684	4915.115195	5017.893555	5020.590488	4810.074805	6333.183672	6456.96418	5926.876172	6016.650469	5754.323555	4953.840469	5773.696406	5956.220215	7507.444434	6220.724316	7045.508633	4796.378184	4055.071689	4134.941279	4272.142637	4807.635996	4616.047598	4513.846719	4846.66	4799.948496	4934.153105	3260.612754	3255.022041	3155.627891
86	10511.84867	11169.66672	11345.15438	4800.757285	4868.633125	4813.680039	4738.12584	4768.175762	4846.316875	2727.381543	2744.194268	2776.620752	4744.116016	5138.264766	4889.503789	4943.192227	5177.598711	6029.474805	4942.706875	4725.650625	4891.48459	4860.288945	4728.635703	4777.966289	4033.657344	4740.937871	4768.316113	4760.607227	4846.850098	5009.351152	4835.623398	4974.610352	4768.138477	4627.640996	4632.874297	4647.581973	5099.47623	4827.914863	4871.080547	4805.457832	4831.871953	5137.524219	4832.58459	4901.417695	4948.03752	4694.082754	4561.118906	4457.861406	4719.837402	4762.976875	4549.96416	4670.926563	4859.477188	4800.852578	4981.942168	4428.306465	5324.083262	4699.322656	4588.658848	4249.86207	4960.082168	4730.713418	4717.679004	4997.480313	4858.877363	4708.256367	4576.03	4793.283613	4878.615703	4983.202031	4979.473145	4784.050645	6290.926758	6409.922051	5890.530371	5978.11627	5719.768262	4917.273125	5725.648457	5915.414961	7456.4775	6177.911152	6992.754941	4763.432891	4042.88123	4119.204385	4256.817344	4773.599746	4586.076523	4487.653086	4813.11002	4764.518496	4900.161445	3259.390566	3254.305732	3152.983691
86.5	10469.56711	11131.85434	11287.62199	4757.839434	4826.738301	4772.932734	4703.480508	4726.59207	4804.534238	2725.887861	2743.308467	2775.696504	4713.341797	5102.470996	4854.319082	4909.533848	5137.501309	5978.943184	4904.165293	4692.032129	4846.554023	4818.87166	4701.801504	4763.136836	4023.56999	4707.142188	4734.31877	4729.645059	4812.251172	4972.01168	4795.295996	4934.771484	4728.122676	4587.914688	4603.642207	4631.202539	5066.140488	4790.69377	4835.3	4769.145176	4801.120352	5101.729453	4797.715664	4863.723535	4911.628027	4659.491699	4528.382598	4446.978887	4686.597383	4728.698457	4519.147227	4638.600781	4823.080273	4761.358418	4945.941719	4399.785859	5284.007402	4664.88793	4554.300449	4236.228379	4932.732656	4701.11502	4683.547969	4967.895645	4823.983164	4677.885898	4544.267813	4758.744199	4842.996699	4949.248965	4937.329473	4758.699609	6248.943535	6363.921484	5854.458789	5939.002129	5685.754531	4883.16207	5678.107324	5874.715449	7406.665313	6136.64582	6937.814375	4731.103926	4030.097559	4103.552764	4241.91207	4740.853438	4557.044355	4462.265723	4781.209023	4729.262168	4866.304082	3258.393145	3253.383623	3150.3479
87	10408.98355	11066.04953	11202.20082	4714.311602	4786.375605	4732.800664	4670.01834	4685.401035	4763.196367	2724.826299	2742.203193	2774.548535	4683.259668	5066.788379	4820.339629	4877.490703	5096.170215	5928.744746	4866.784746	4659.607773	4801.239727	4777.451152	4675.013164	4748.350547	4014.502676	4674.530176	4701.61084	4698.744492	4777.95125	4934.99541	4755.481699	4895.29625	4687.638965	4549.014707	4575.164277	4614.962031	5032.754199	4754.101133	4798.942559	4734.966777	4770.521328	5065.848418	4763.79043	4826.413574	4875.102715	4624.541152	4496.449473	4436.242715	4654.864727	4694.537441	4488.695586	4606.873945	4786.741348	4722.50002	4911.032246	4372.666875	5244.217363	4631.024766	4520.339941	4223.039453	4905.123613	4669.444023	4650.35375	4935.243672	4789.982598	4647.531133	4512.325723	4724.778457	4807.995078	4916.454238	4894.533633	4733.932246	6207.580879	6317.979883	5817.788262	5899.384805	5651.209746	4850.499434	5630.836719	5833.840176	7357.78791	6096.229961	6878.325352	4699.719199	4018.490166	4087.281104	4227.38623	4708.748145	4528.037422	4437.443574	4750.253809	4694.44793	4831.941465	3257.504697	3252.031514	3148.033662
87.5	10323.18551	10966.78113	11085.76242	4671.03793	4745.347676	4692.817461	4636.033535	4644.407871	4719.668965	2723.715732	2741.324717	2773.277412	4652.930723	5032.532598	4786.78168	4844.803301	5054.798027	5878.738496	4829.874238	4627.701348	4754.712246	4734.933184	4647.490059	4733.198984	4006.463271	4641.736543	4668.740254	4667.012891	4742.982324	4898.058105	4716.419512	4856.174766	4648.713652	4509.833164	4545.615254	4598.609922	4999.151016	4717.725273	4761.730918	4701.470469	4739.538066	5029.901074	4729.683105	4788.920469	4838.10166	4589.562715	4465.159004	4424.848047	4623.496289	4660.413203	4458.512949	4575.041777	4750.095059	4684.590039	4876.270117	4345.737363	5203.828418	4596.969531	4485.934668	4211.015254	4876.349316	4636.776758	4616.893691	4901.460098	4755.548887	4615.202637	4480.922559	4689.893711	4772.34875	4883.02998	4850.796758	4708.546895	6165.166641	6271.320918	5778.709336	5856.840117	5614.449766	4818.449395	5582.750352	5792.246426	7308.431055	6055.971426	6811.907383	4668.123965	4007.594893	4070.370527	4213.668848	4676.114395	4498.207891	4412.355684	4719.410645	4659.710059	4795.944141	3256.764697	3250.175762	3145.672578
88	10207.23543	10830.72445	10936.34723	4629.676953	4704.198652	4653.200625	4601.764063	4603.894746	4672.537363	2722.444648	2740.25416	2771.894775	4621.905488	4998.49002	4753.135781	4811.630098	5014.640039	5828.464277	4793.093242	4597.122832	4707.066953	4690.71416	4618.840664	4718.01793	3999.34335	4607.880215	4635.436973	4634.992441	4707.944961	4861.507656	4677.561484	4817.663242	4609.421563	4470.387422	4515.046797	4582.654648	4964.294648	4681.264688	4723.847207	4667.988984	4707.764297	4993.65957	4695.538438	4751.355273	4800.258516	4553.41584	4434.264277	4412.333379	4591.581543	4625.298965	4428.15248	4542.900156	4713.169238	4647.551113	4841.421191	4319.018926	5163.233184	4560.112695	4451.295684	4199.188926	4846.947148	4603.571582	4582.960508	4866.767051	4721.373105	4580.58418	4449.915723	4653.845273	4737.131895	4847.895781	4806.477285	4682.452598	6122.118789	6223.585117	5736.538301	5811.382227	5574.520352	4786.669297	5535.433418	5749.042168	7258.503164	6015.328691	6740.079414	4636.198281	3996.975977	4052.415234	4200.247246	4642.865371	4466.190469	4386.313086	4688.534805	4625.457422	4759.895742	3255.796348	3247.887832	3142.59833
88.5	10060.97352	10661.46359	10755.00031	4589.250645	4662.02916	4613.933184	4566.680957	4563.946875	4625.10582	2721.347852	2739.013086	2770.808975	4591.009629	4964.354805	4720.185742	4778.126367	4976.088477	5777.986367	4756.634824	4567.40752	4659.304316	4645.951465	4589.383926	4701.395293	3993.68918	4573.280137	4601.962617	4601.991973	4670.761797	4825.102988	4638.585059	4779.995859	4569.146816	4431.419023	4483.87207	4567.175137	4928.395742	4645.356172	4685.475605	4634.558008	4675.672598	4957.395449	4661.442715	4714.403242	4761.631172	4517.027402	4403.827949	4398.483379	4558.567871	4589.618379	4397.696758	4510.544375	4675.756641	4611.771211	4805.84168	4292.243105	5121.83377	4521.372754	4416.881445	4186.68209	4817.275039	4570.485879	4549.998867	4831.803379	4686.688828	4544.510449	4418.933145	4617.34627	4701.318262	4811.973145	4761.352578	4656.196191	6078.538301	6176.945117	5692.292559	5764.275879	5530.989961	4754.349238	5488.785508	5705.488496	7207.972656	5972.245488	6664.776211	4604.063633	3986.215967	4033.684707	4185.98623	4608.629551	4432.066777	4359.579941	4657.222129	4592.308516	4723.305762	3253.95957	3245.353623	3139.3446
89	9887.463516	10463.36863	10547.96516	4549.688496	4619.344961	4574.657852	4531.546777	4524.457969	4577.278984	2719.157852	2737.547334	2770.071094	4558.73748	4930.756465	4687.859961	4743.610508	4938.325859	5728.333203	4720.495332	4537.804863	4612.088516	4599.698242	4558.915605	4683.503164	3989.7271	4538.220586	4567.981953	4568.356699	4633.573926	4789.776191	4599.911836	4742.974258	4528.316836	4391.838496	4452.422578	4551.571426	4890.345215	4608.843008	4646.166699	4600.733887	4641.95623	4920.06127	4626.126934	4678.050664	4722.577559	4480.675332	4373.520586	4383.688105	4523.86207	4554.088926	4366.981563	4477.979629	4638.581934	4576.552324	4769.632109	4265.163672	5079.739082	4482.051719	4382.344082	4173.142051	4787.062949	4537.06543	4517.309844	4796.631719	4651.414551	4508.273027	4387.394297	4579.579336	4664.144668	4774.827305	4715.751035	4628.723516	6033.603613	6130.127246	5646.16998	5716.17207	5484.687969	4720.953398	5442.292402	5662.049551	7154.644805	5926.793418	6586.701504	4571.512188	3975.652324	4014.125234	4170.772031	4571.640059	4396.978359	4331.186855	4624.926797	4558.88168	4685.790977	3252.257988	3243.120498	3136.041436
89.5	9697.488672	10249.93508	10326.12699	4511.153691	4576.677637	4538.428848	4493.310469	4485.090098	4530.532129	2716.439971	2736.007891	2769.499492	4526.572715	4898.639609	4654.805762	4708.593555	4902.095371	5679.038418	4684.411133	4508.174902	4565.981738	4553.489746	4528.849863	4664.007871	3986.936064	4502.560508	4533.77502	4534.424082	4597.435488	4756.311465	4561.82918	4706.352129	4487.200566	4352.38377	4420.108359	4536.858262	4852.047363	4571.564551	4607.105703	4566.585469	4607.460938	4883.083359	4590.170059	4642.558027	4683.289746	4444.662207	4343.353223	4368.559141	4488.233691	4519.000508	4338.238438	4445.073867	4602.465566	4541.233906	4732.701504	4237.755254	5037.721211	4442.698613	4348.173535	4158.866172	4757.385664	4504.634395	4484.431406	4763.142637	4615.869805	4471.768809	4355.814316	4541.33084	4625.583184	4735.119922	4670.594238	4600.585078	5986.502598	6083.810918	5599.33793	5668.061445	5436.179629	4687.107598	5396.437734	5619.877461	7099.497988	5880.398145	6511.277344	4538.642813	3962.162871	3994.248955	4154.45623	4532.287422	4361.756309	4302.176934	4590.494141	4525.397949	4648.539844	3250.178477	3241.307891	3132.485635
90	9500.63125	10032.52844	10100.90703	4474.605762	4535.399277	4504.38832	4455.124199	4447.438555	4487.457969	2714.050527	2734.20373	2768.755283	4495.685332	4866.023848	4623.39793	4674.524023	4867.409648	5630.799941	4649.099531	4478.836504	4522.320215	4508.872344	4500.860957	4644.151523	3984.46292	4468.23416	4500.730254	4501.832031	4563.587617	4724.295137	4524.217617	4670.748887	4441.005898	4314.928535	4389.676738	4524.010898	4814.926367	4535.470352	4569.292578	4533.954395	4574.205703	4846.514922	4555.618477	4608.616934	4644.973477	4409.213223	4314.163262	4355.579668	4453.280059	4485.118418	4311.983711	4412.869766	4567.856094	4506.337578	4696.38459	4211.226328	4997.544883	4406.019141	4315.943555	4143.805049	4728.961523	4473.522266	4453.489297	4730.919883	4581.815605	4436.924082	4323.885879	4504.396113	4587.688477	4695.039902	4627.099043	4573.619844	5941.502598	6039.677754	5554.606914	5623.232441	5388.742793	4654.218164	5352.586191	5579.589609	7045.134785	5834.893477	6444.482656	4506.562344	3947.408662	3975.678477	4137.863057	4492.683184	4326.732598	4273.368555	4555.094668	4492.59209	4612.851348	3247.81	3239.68416	3128.88832
90.5	9316.746992	9820.473867	9880.702813	4439.79043	4495.105215	4472.051992	4417.648418	4411.153301	4448.185313	2711.649482	2732.499004	2768.29999	4466.391074	4835.149063	4594.468047	4640.757168	4833.390762	5584.459902	4615.01416	4450.474961	4481.449141	4467.013965	4475.272012	4624.037832	3982.966572	4436.841543	4468.784512	4470.207266	4531.70498	4693.576719	4487.489785	4635.783574	4394.581133	4280.395938	4360.76668	4512.336172	4780.199082	4501.203477	4533.192617	4502.974824	4542.83834	4810.834941	4522.571035	4577.21166	4607.585098	4377.090547	4286.541191	4345.497559	4418.951133	4452.98166	4288.685313	4382.108848	4534.076172	4471.551738	4661.003438	4185.733164	4957.331211	4373.104961	4285.554668	4129.321338	4701.467422	4444.020703	4425.291914	4700.16873	4548.614512	4404.226738	4292.393203	4469.150371	4550.234805	4657.168262	4584.377012	4548.120918	5898.902031	5998.218262	5512.505391	5581.713496	5343.585938	4622.214531	5307.98625	5541.750195	6991.705313	5790.336719	6384.901641	4475.18918	3931.885967	3958.502715	4121.590459	4453.868477	4293.253145	4245.644883	4519.941035	4460.634668	4578.263379	3245.681992	3237.456797	3125.90417
91	9143.931211	9617.319688	9669.949219	4406.791465	4456.418477	4441.29627	4381.661543	4376.322793	4411.866855	2709.24415	2730.961123	2767.628428	4438.088477	4806.426348	4567.390762	4607.21502	4799.318105	5540.367285	4582.222012	4422.37498	4443.132266	4427.650801	4451.673574	4605.364121	3981.661826	4407.823711	4437.3625	4439.808828	4502.46498	4664.485684	4452.925117	4601.211992	4352.13377	4247.499668	4333.846582	4502.666191	4748.011172	4468.777168	4499.073184	4473.098945	4512.546777	4775.999141	4491.228848	4546.775859	4570.708281	4347.12418	4260.169121	4338.891777	4386.52957	4423.014922	4268.218496	4352.788457	4502.424629	4437.395332	4626.827598	4161.294258	4919.345391	4342.963887	4256.662637	4115.666064	4675.025391	4415.759141	4396.558203	4670.767637	4516.635586	4373.272031	4262.457344	4435.351523	4514.083145	4620.653438	4542.69125	4524.00043	5857.702031	5956.677695	5472.879082	5543.285137	5301.746387	4591.265664	5263.55998	5506.186016	6938.901113	5747.647324	6331.292695	4444.76709	3917.326445	3942.259072	4106.209922	4418.843672	4263.087324	4219.286992	4486.929473	4428.821445	4545.194941	3244.724541	3234.972031	3122.995771
91.5	8983.219648	9426.384805	9470.927852	4375.144609	4421.764316	4412.244238	4346.709473	4343.069121	4378.657871	2707.579385	2729.711074	2766.944229	4410.804277	4779.51416	4541.833438	4574.53082	4765.545469	5496.410449	4551.563066	4395.146074	4407.056465	4391.227129	4429.761426	4589.269395	3979.606553	4381.052656	4407.532598	4411.129922	4475.383848	4634.522051	4419.810391	4566.925098	4313.079063	4217.232832	4308.145957	4495.173047	4718.488535	4438.933945	4467.401094	4444.722012	4483.736777	4743.680742	4461.793516	4517.629531	4534.01457	4318.599883	4235.16918	4335.449102	4356.531699	4395.988691	4250.787988	4324.956992	4472.389395	4404.269453	4594.066016	4138.050605	4883.647441	4314.544922	4229.027402	4101.897158	4649.771211	4389.15125	4369.060801	4642.565039	4485.700859	4343.403184	4234.257754	4403.470078	4480.984629	4585.88709	4502.073926	4502.104648	5818.058867	5916.308203	5435.418008	5507.290547	5262.898945	4561.74627	5219.81625	5471.600742	6888.226348	5706.849961	6282.598926	4414.843359	3903.027441	3926.395459	4091.250479	4386.219434	4233.354121	4194.242246	4454.441074	4398.470371	4512.869648	3243.800293	3231.912021	3119.915244
